mode: set
miniclaudecode-go/skills/loader.go:49.58,50.23 1 1
miniclaudecode-go/hooks.go:337.11,339.6 1 1
miniclaudecode-go/hooks.go:343.2,343.25 1 1
miniclaudecode-go/hooks.go:351.116,357.21 5 1
miniclaudecode-go/hooks.go:357.21,359.3 1 1
miniclaudecode-go/hooks.go:361.2,370.26 5 1
miniclaudecode-go/hooks.go:370.26,372.19 2 1
miniclaudecode-go/hooks.go:372.19,374.4 1 0
miniclaudecode-go/hooks.go:376.3,382.14 4 1
miniclaudecode-go/hooks.go:382.14,388.12 2 1
miniclaudecode-go/hooks.go:391.3,391.17 1 1
miniclaudecode-go/hooks.go:391.17,392.23 1 1
miniclaudecode-go/hooks.go:392.23,394.5 1 1
miniclaudecode-go/hooks.go:394.10,396.5 1 0
miniclaudecode-go/hooks.go:397.4,402.6 1 1
miniclaudecode-go/hooks.go:403.9,405.29 1 1
miniclaudecode-go/hooks.go:405.29,406.30 1 1
miniclaudecode-go/hooks.go:406.30,408.6 1 1
miniclaudecode-go/hooks.go:409.5,409.36 1 1
miniclaudecode-go/hooks.go:409.36,411.6 1 1
miniclaudecode-go/hooks.go:413.4,417.6 1 1
miniclaudecode-go/hooks.go:421.2,422.26 2 1
miniclaudecode-go/hooks.go:427.112,429.16 2 1
miniclaudecode-go/hooks.go:429.16,431.3 1 1
miniclaudecode-go/hooks.go:432.2,432.16 1 1
miniclaudecode-go/main.go:20.13,32.93 10 0
miniclaudecode-go/main.go:32.93,34.3 1 0
miniclaudecode-go/main.go:37.2,37.61 1 0
miniclaudecode-go/main.go:37.61,39.19 1 0
miniclaudecode-go/main.go:39.19,41.4 1 0
miniclaudecode-go/main.go:49.2,49.23 1 0
miniclaudecode-go/main.go:49.23,51.49 2 0
miniclaudecode-go/main.go:51.49,53.4 1 0
miniclaudecode-go/main.go:57.2,60.39 2 0
miniclaudecode-go/main.go:60.39,61.54 1 0
miniclaudecode-go/main.go:61.54,62.28 1 0
miniclaudecode-go/main.go:62.28,64.5 1 0
miniclaudecode-go/main.go:65.4,65.29 1 0
miniclaudecode-go/main.go:65.29,67.5 1 0
miniclaudecode-go/main.go:68.4,68.27 1 0
miniclaudecode-go/main.go:68.27,70.5 1 0
miniclaudecode-go/main.go:72.4,72.33 1 0
miniclaudecode-go/main.go:72.33,74.5 1 0
miniclaudecode-go/main.go:75.4,75.34 1 0
miniclaudecode-go/main.go:75.34,77.5 1 0
miniclaudecode-go/main.go:82.2,82.60 1 0
miniclaudecode-go/main.go:82.60,84.3 1 0
miniclaudecode-go/main.go:84.8,84.70 1 0
miniclaudecode-go/main.go:84.70,86.3 1 0
miniclaudecode-go/main.go:87.2,87.61 1 0
miniclaudecode-go/main.go:87.61,89.3 1 0
miniclaudecode-go/main.go:90.2,90.62 1 0
miniclaudecode-go/main.go:90.62,92.3 1 0
miniclaudecode-go/main.go:95.2,95.18 1 0
miniclaudecode-go/main.go:95.18,97.3 1 0
miniclaudecode-go/main.go:98.2,98.19 1 0
miniclaudecode-go/main.go:98.19,100.3 1 0
miniclaudecode-go/main.go:101.2,101.20 1 0
miniclaudecode-go/main.go:101.20,103.3 1 0
miniclaudecode-go/main.go:104.2,108.21 3 0
miniclaudecode-go/main.go:108.21,109.55 1 0
miniclaudecode-go/main.go:109.55,111.4 1 0
miniclaudecode-go/main.go:115.2,115.21 1 0
miniclaudecode-go/main.go:115.21,118.3 2 0
miniclaudecode-go/main.go:120.2,123.39 2 0
miniclaudecode-go/main.go:123.39,125.3 1 0
miniclaudecode-go/main.go:127.2,136.39 6 0
miniclaudecode-go/main.go:136.39,141.30 4 0
miniclaudecode-go/main.go:141.30,142.23 1 0
miniclaudecode-go/main.go:142.23,144.5 1 0
miniclaudecode-go/main.go:146.3,146.22 1 0
miniclaudecode-go/main.go:149.2,153.23 3 0
miniclaudecode-go/main.go:153.23,155.17 2 0
miniclaudecode-go/main.go:155.17,159.18 4 0
miniclaudecode-go/main.go:159.18,162.5 2 0
miniclaudecode-go/main.go:163.9,165.18 2 0
miniclaudecode-go/main.go:165.18,169.19 4 0
miniclaudecode-go/main.go:169.19,172.6 2 0
miniclaudecode-go/main.go:173.10,175.5 1 0
miniclaudecode-go/main.go:177.8,179.17 2 0
miniclaudecode-go/main.go:179.17,182.4 2 0
miniclaudecode-go/main.go:186.2,187.19 2 0
miniclaudecode-go/main.go:187.19,193.31 3 0
miniclaudecode-go/main.go:193.31,195.18 2 0
miniclaudecode-go/main.go:195.18,197.5 1 0
miniclaudecode-go/main.go:198.4,198.43 1 0
miniclaudecode-go/main.go:200.3,200.46 1 0
miniclaudecode-go/main.go:200.46,202.4 1 0
miniclaudecode-go/main.go:205.3,208.9 3 0
miniclaudecode-go/main.go:212.2,212.43 1 0
miniclaudecode-go/main.go:215.81,224.27 4 0
miniclaudecode-go/main.go:224.27,225.21 1 0
miniclaudecode-go/main.go:225.21,227.4 1 0
miniclaudecode-go/main.go:228.3,228.36 1 0
miniclaudecode-go/main.go:228.36,229.11 1 0
miniclaudecode-go/main.go:230.35,230.35 0 0
miniclaudecode-go/main.go:231.12,231.12 0 0
miniclaudecode-go/main.go:239.2,242.12 4 0
miniclaudecode-go/main.go:242.12,243.29 1 0
miniclaudecode-go/main.go:243.29,246.29 3 0
miniclaudecode-go/main.go:246.29,247.61 1 0
miniclaudecode-go/main.go:247.61,252.6 3 0
miniclaudecode-go/main.go:253.5,256.12 3 0
miniclaudecode-go/main.go:257.31,257.31 0 0
miniclaudecode-go/main.go:258.13,258.13 0 0
miniclaudecode-go/main.go:260.10,266.31 5 0
miniclaudecode-go/main.go:266.31,268.6 1 0
miniclaudecode-go/main.go:268.11,268.37 1 0
miniclaudecode-go/main.go:268.37,270.6 1 0
miniclaudecode-go/main.go:271.5,271.22 1 0
miniclaudecode-go/main.go:276.2,279.28 2 0
miniclaudecode-go/main.go:279.28,281.17 2 0
miniclaudecode-go/main.go:281.17,283.4 1 0
miniclaudecode-go/main.go:284.3,284.42 1 0
miniclaudecode-go/main.go:286.2,289.34 2 0
miniclaudecode-go/main.go:289.34,291.17 2 0
miniclaudecode-go/main.go:291.17,293.4 1 0
miniclaudecode-go/main.go:294.3,294.42 1 0
miniclaudecode-go/main.go:296.2,308.42 4 0
miniclaudecode-go/main.go:308.42,311.3 2 0
miniclaudecode-go/main.go:313.2,317.6 3 0
miniclaudecode-go/main.go:317.6,333.74 4 0
miniclaudecode-go/main.go:333.74,335.36 2 0
miniclaudecode-go/main.go:335.36,337.5 1 0
miniclaudecode-go/main.go:338.4,341.44 2 0
miniclaudecode-go/main.go:344.3,353.10 4 0
miniclaudecode-go/main.go:354.22,359.10 4 0
miniclaudecode-go/main.go:360.17,363.12 2 0
miniclaudecode-go/main.go:364.23,367.30 3 0
miniclaudecode-go/main.go:367.30,369.20 1 0
miniclaudecode-go/main.go:369.20,372.14 3 0
miniclaudecode-go/main.go:374.5,374.15 1 0
miniclaudecode-go/main.go:376.4,376.46 1 0
miniclaudecode-go/main.go:376.46,382.12 1 0
miniclaudecode-go/main.go:383.19,388.14 4 0
miniclaudecode-go/main.go:389.47,393.69 2 0
miniclaudecode-go/main.go:393.69,397.15 4 0
miniclaudecode-go/main.go:400.6,400.16 1 0
miniclaudecode-go/main.go:405.4,405.11 1 0
miniclaudecode-go/main.go:406.18,406.18 0 0
miniclaudecode-go/main.go:407.12,407.12 0 0
miniclaudecode-go/main.go:411.3,412.22 2 0
miniclaudecode-go/main.go:412.22,413.20 1 0
miniclaudecode-go/main.go:413.20,414.15 1 0
miniclaudecode-go/main.go:416.4,416.12 1 0
miniclaudecode-go/main.go:419.3,419.21 1 0
miniclaudecode-go/main.go:419.21,421.4 1 0
miniclaudecode-go/main.go:425.3,425.40 1 0
miniclaudecode-go/main.go:425.40,434.19 4 0
miniclaudecode-go/main.go:434.20,436.5 0 0
miniclaudecode-go/main.go:436.10,437.16 1 0
miniclaudecode-go/main.go:438.33,440.16 2 0
miniclaudecode-go/main.go:441.19,443.50 2 0
miniclaudecode-go/main.go:443.50,445.7 1 0
miniclaudecode-go/main.go:446.6,446.14 1 0
miniclaudecode-go/main.go:447.18,448.24 1 0
miniclaudecode-go/main.go:448.24,450.22 2 0
miniclaudecode-go/main.go:451.44,453.52 2 0
miniclaudecode-go/main.go:454.15,455.50 1 0
miniclaudecode-go/main.go:457.12,460.7 2 0
miniclaudecode-go/main.go:461.6,461.14 1 0
miniclaudecode-go/main.go:462.18,482.14 20 0
miniclaudecode-go/main.go:483.21,485.14 2 0
miniclaudecode-go/main.go:486.28,489.24 3 0
miniclaudecode-go/main.go:489.24,491.7 1 0
miniclaudecode-go/main.go:492.6,492.24 1 0
miniclaudecode-go/main.go:492.24,494.7 1 0
miniclaudecode-go/main.go:495.6,496.14 2 0
miniclaudecode-go/main.go:497.19,500.19 3 0
miniclaudecode-go/main.go:500.19,502.7 1 0
miniclaudecode-go/main.go:502.12,504.7 1 0
miniclaudecode-go/main.go:505.6,505.14 1 0
miniclaudecode-go/main.go:506.20,507.24 1 0
miniclaudecode-go/main.go:507.24,510.21 3 0
miniclaudecode-go/main.go:510.21,512.16 2 0
miniclaudecode-go/main.go:514.7,515.21 2 0
miniclaudecode-go/main.go:515.21,517.16 2 0
miniclaudecode-go/main.go:520.7,522.68 3 0
miniclaudecode-go/main.go:523.12,526.7 1 0
miniclaudecode-go/main.go:527.6,527.14 1 0
miniclaudecode-go/main.go:528.20,530.14 2 0
miniclaudecode-go/main.go:531.20,533.14 2 0
miniclaudecode-go/main.go:534.21,536.14 2 0
miniclaudecode-go/main.go:537.21,538.43 1 0
miniclaudecode-go/main.go:538.43,540.7 1 0
miniclaudecode-go/main.go:541.6,541.14 1 0
miniclaudecode-go/main.go:542.20,543.48 1 0
miniclaudecode-go/main.go:543.48,545.7 1 0
miniclaudecode-go/main.go:546.6,546.14 1 0
miniclaudecode-go/main.go:547.20,549.14 2 0
miniclaudecode-go/main.go:550.20,552.14 2 0
miniclaudecode-go/main.go:553.21,555.14 2 0
miniclaudecode-go/main.go:556.22,558.14 2 0
miniclaudecode-go/main.go:559.23,561.14 2 0
miniclaudecode-go/main.go:565.3,578.10 6 0
miniclaudecode-go/main.go:579.17,579.17 0 0
miniclaudecode-go/main.go:580.11,580.11 0 0
miniclaudecode-go/main.go:587.3,587.44 1 0
miniclaudecode-go/main.go:587.44,589.4 1 0
miniclaudecode-go/main.go:590.3,590.16 1 0
miniclaudecode-go/main.go:594.2,594.24 1 0
miniclaudecode-go/main.go:598.40,600.14 2 0
miniclaudecode-go/main.go:600.14,602.3 1 0
miniclaudecode-go/main.go:604.2,607.73 3 0
miniclaudecode-go/main.go:612.50,615.73 2 0
miniclaudecode-go/main.go:615.73,617.35 2 0
miniclaudecode-go/main.go:617.35,619.4 1 0
miniclaudecode-go/main.go:620.3,621.43 2 0
miniclaudecode-go/main.go:626.52,628.16 2 0
miniclaudecode-go/main.go:628.16,630.3 1 0
miniclaudecode-go/main.go:631.2,631.21 1 0
miniclaudecode-go/main.go:631.21,633.3 1 0
miniclaudecode-go/main.go:635.2,638.22 2 0
miniclaudecode-go/main.go:638.22,640.3 1 0
miniclaudecode-go/main.go:643.2,643.50 1 0
miniclaudecode-go/main.go:643.50,644.35 1 0
miniclaudecode-go/main.go:644.35,646.4 1 0
miniclaudecode-go/main.go:647.3,647.73 1 0
miniclaudecode-go/main.go:651.2,652.41 2 0
miniclaudecode-go/main.go:652.41,654.3 1 0
miniclaudecode-go/main.go:657.2,657.42 1 0
miniclaudecode-go/main.go:657.42,659.42 2 0
miniclaudecode-go/main.go:659.42,661.4 1 0
miniclaudecode-go/main.go:664.2,664.59 1 0
miniclaudecode-go/main.go:668.24,670.35 2 0
miniclaudecode-go/main.go:670.35,673.3 2 0
miniclaudecode-go/main.go:675.2,676.26 2 0
miniclaudecode-go/main.go:676.26,678.3 1 0
miniclaudecode-go/main.go:679.2,679.79 1 0
miniclaudecode-go/main.go:689.54,692.16 3 0
miniclaudecode-go/main.go:692.16,694.3 1 0
miniclaudecode-go/main.go:695.2,696.28 2 0
miniclaudecode-go/main.go:696.28,697.58 1 0
miniclaudecode-go/main.go:697.58,699.18 2 0
miniclaudecode-go/main.go:699.18,700.13 1 0
miniclaudecode-go/main.go:702.4,702.79 1 0
miniclaudecode-go/main.go:705.2,705.40 1 0
miniclaudecode-go/main.go:705.40,707.3 1 0
miniclaudecode-go/main.go:708.2,708.19 1 0
miniclaudecode-go/main.go:719.59,720.33 1 0
miniclaudecode-go/main.go:720.33,723.3 2 0
miniclaudecode-go/main.go:725.2,725.20 1 0
miniclaudecode-go/main.go:725.20,727.3 1 0
miniclaudecode-go/main.go:729.2,731.16 2 0
miniclaudecode-go/main.go:732.18,734.22 2 0
miniclaudecode-go/main.go:734.22,737.4 2 0
miniclaudecode-go/main.go:738.3,742.27 5 0
miniclaudecode-go/main.go:742.27,744.22 2 0
miniclaudecode-go/main.go:744.22,746.5 1 0
miniclaudecode-go/main.go:747.4,748.19 2 0
miniclaudecode-go/main.go:748.19,750.5 1 0
miniclaudecode-go/main.go:751.4,753.36 1 0
miniclaudecode-go/main.go:755.3,755.52 1 0
miniclaudecode-go/main.go:757.14,758.20 1 0
miniclaudecode-go/main.go:758.20,761.4 2 0
miniclaudecode-go/main.go:762.3,764.18 3 0
miniclaudecode-go/main.go:764.18,767.4 2 0
miniclaudecode-go/main.go:768.3,776.29 9 0
miniclaudecode-go/main.go:776.29,779.4 2 0
miniclaudecode-go/main.go:780.3,780.25 1 0
miniclaudecode-go/main.go:780.25,782.4 1 0
miniclaudecode-go/main.go:783.3,783.26 1 0
miniclaudecode-go/main.go:783.26,785.4 1 0
miniclaudecode-go/main.go:786.3,786.32 1 0
miniclaudecode-go/main.go:786.32,788.4 1 0
miniclaudecode-go/main.go:790.3,791.19 2 0
miniclaudecode-go/main.go:791.19,794.29 3 0
miniclaudecode-go/main.go:794.29,799.5 4 0
miniclaudecode-go/main.go:799.10,801.5 1 0
miniclaudecode-go/main.go:802.4,802.31 1 0
miniclaudecode-go/main.go:802.31,804.5 1 0
miniclaudecode-go/main.go:805.9,807.4 1 0
miniclaudecode-go/main.go:809.14,810.20 1 0
miniclaudecode-go/main.go:810.20,813.4 2 0
miniclaudecode-go/main.go:814.3,816.18 3 0
miniclaudecode-go/main.go:816.18,819.4 2 0
miniclaudecode-go/main.go:820.3,820.24 1 0
miniclaudecode-go/main.go:820.24,823.4 2 0
miniclaudecode-go/main.go:824.3,824.40 1 0
miniclaudecode-go/main.go:824.40,826.4 1 0
miniclaudecode-go/main.go:826.9,828.4 1 0
miniclaudecode-go/main.go:830.14,835.55 5 0
miniclaudecode-go/main.go:837.10,839.57 2 0
miniclaudecode-go/main.go:844.50,845.22 1 0
miniclaudecode-go/main.go:845.22,847.3 1 0
miniclaudecode-go/main.go:848.2,848.29 1 0
miniclaudecode-go/main.go:854.42,856.15 2 0
miniclaudecode-go/main.go:856.15,858.3 1 0
miniclaudecode-go/main.go:860.2,860.51 1 0
miniclaudecode-go/main.go:860.51,862.3 1 0
miniclaudecode-go/main.go:864.2,864.68 1 0
miniclaudecode-go/main.go:864.68,866.3 1 0
miniclaudecode-go/main.go:867.2,867.10 1 0
miniclaudecode-go/main.go:871.34,881.31 4 0
miniclaudecode-go/main.go:881.31,884.3 2 0
miniclaudecode-go/main.go:884.8,886.3 1 0
miniclaudecode-go/main.go:889.2,889.87 1 0
miniclaudecode-go/main.go:889.87,891.3 1 0
miniclaudecode-go/main.go:891.8,893.3 1 0
miniclaudecode-go/main.go:896.2,899.47 2 0
miniclaudecode-go/main.go:899.47,901.3 1 0
miniclaudecode-go/main.go:901.8,903.3 1 0
miniclaudecode-go/main.go:906.2,906.52 1 0
miniclaudecode-go/main.go:906.52,908.3 1 0
miniclaudecode-go/main.go:908.8,908.58 1 0
miniclaudecode-go/main.go:908.58,910.3 1 0
miniclaudecode-go/main.go:910.8,912.3 1 0
miniclaudecode-go/main.go:915.2,915.49 1 0
miniclaudecode-go/main.go:915.49,917.3 1 0
miniclaudecode-go/main.go:917.8,919.3 1 0
miniclaudecode-go/main.go:922.2,922.48 1 0
miniclaudecode-go/main.go:922.48,924.3 1 0
miniclaudecode-go/main.go:924.8,926.3 1 0
miniclaudecode-go/main.go:929.2,930.17 2 0
miniclaudecode-go/main.go:930.17,932.3 1 0
miniclaudecode-go/main.go:933.2,933.17 1 0
miniclaudecode-go/main.go:933.17,935.3 1 0
miniclaudecode-go/main.go:938.2,938.36 1 0
miniclaudecode-go/main.go:938.36,940.23 2 0
miniclaudecode-go/main.go:940.23,942.4 1 0
miniclaudecode-go/main.go:942.9,944.4 1 0
miniclaudecode-go/main.go:948.2,948.37 1 0
miniclaudecode-go/main.go:948.37,950.22 2 0
miniclaudecode-go/main.go:950.22,952.4 1 0
miniclaudecode-go/main.go:952.9,954.4 1 0
miniclaudecode-go/main.go:958.2,959.54 2 0
miniclaudecode-go/main.go:959.54,961.3 1 0
miniclaudecode-go/main.go:962.2,965.39 2 0
miniclaudecode-go/main.go:965.39,967.3 1 0
miniclaudecode-go/main.go:970.2,970.82 1 0
miniclaudecode-go/main.go:970.82,971.39 1 0
miniclaudecode-go/main.go:971.39,973.4 1 0
miniclaudecode-go/main.go:976.2,976.43 1 0
miniclaudecode-go/main.go:980.33,982.2 1 0
miniclaudecode-go/main.go:990.59,991.20 1 0
miniclaudecode-go/main.go:991.20,994.3 2 0
miniclaudecode-go/main.go:996.2,996.58 1 0
miniclaudecode-go/main.go:996.58,997.76 1 0
miniclaudecode-go/main.go:997.76,999.4 1 0
miniclaudecode-go/main.go:999.9,1001.4 1 0
miniclaudecode-go/main.go:1002.3,1002.9 1 0
miniclaudecode-go/main.go:1005.2,1006.19 2 0
miniclaudecode-go/main.go:1006.19,1007.69 1 0
miniclaudecode-go/main.go:1007.69,1009.4 1 0
miniclaudecode-go/main.go:1012.2,1013.23 2 0
miniclaudecode-go/main.go:1013.23,1016.3 2 0
miniclaudecode-go/main.go:1018.2,1019.28 2 0
miniclaudecode-go/main.go:1019.28,1021.21 2 0
miniclaudecode-go/main.go:1021.21,1023.4 1 0
miniclaudecode-go/main.go:1024.3,1024.63 1 0
miniclaudecode-go/main.go:1031.43,1040.44 6 0
miniclaudecode-go/main.go:1040.44,1042.17 2 0
miniclaudecode-go/main.go:1042.17,1044.4 1 0
miniclaudecode-go/main.go:1045.3,1045.63 1 0
miniclaudecode-go/main.go:1045.63,1047.4 1 0
miniclaudecode-go/main.go:1048.3,1048.49 1 0
miniclaudecode-go/main.go:1049.8,1051.3 1 0
miniclaudecode-go/main.go:1052.2,1052.12 1 0
miniclaudecode-go/model_aliases.go:17.38,19.2 1 1
miniclaudecode-go/model_aliases.go:23.43,25.48 1 0
miniclaudecode-go/model_aliases.go:25.48,27.3 1 0
miniclaudecode-go/model_aliases.go:29.2,29.50 1 0
miniclaudecode-go/model_aliases.go:29.50,31.3 1 0
miniclaudecode-go/model_aliases.go:33.2,33.52 1 0
miniclaudecode-go/model_aliases.go:33.52,35.3 1 0
miniclaudecode-go/model_aliases.go:36.2,36.14 1 0
miniclaudecode-go/model_aliases.go:73.53,80.11 5 1
miniclaudecode-go/model_aliases.go:80.11,82.3 1 0
miniclaudecode-go/model_aliases.go:85.2,85.50 1 1
miniclaudecode-go/model_aliases.go:85.50,87.17 2 1
miniclaudecode-go/model_aliases.go:88.19,89.36 1 1
miniclaudecode-go/model_aliases.go:90.21,91.38 1 1
miniclaudecode-go/model_aliases.go:92.20,93.37 1 1
miniclaudecode-go/model_aliases.go:96.3,96.41 1 1
miniclaudecode-go/model_aliases.go:96.41,98.4 1 0
miniclaudecode-go/model_aliases.go:99.3,99.24 1 1
miniclaudecode-go/model_aliases.go:103.2,103.30 1 1
miniclaudecode-go/model_aliases.go:103.30,105.41 2 0
miniclaudecode-go/model_aliases.go:105.41,107.4 1 0
miniclaudecode-go/model_aliases.go:108.3,108.24 1 0
miniclaudecode-go/model_aliases.go:112.2,112.52 1 1
miniclaudecode-go/model_aliases.go:112.52,113.41 1 1
miniclaudecode-go/model_aliases.go:113.41,115.4 1 0
miniclaudecode-go/model_aliases.go:116.3,116.24 1 1
miniclaudecode-go/model_aliases.go:120.2,120.11 1 1
miniclaudecode-go/model_aliases.go:120.11,122.3 1 0
miniclaudecode-go/model_aliases.go:123.2,123.21 1 1
miniclaudecode-go/model_aliases.go:129.43,137.45 2 1
miniclaudecode-go/model_aliases.go:137.45,138.43 1 1
miniclaudecode-go/model_aliases.go:138.43,140.4 1 0
miniclaudecode-go/model_aliases.go:142.2,142.14 1 1
miniclaudecode-go/model_aliases.go:164.13,166.58 1 1
miniclaudecode-go/model_aliases.go:166.58,168.3 1 0
miniclaudecode-go/model_aliases.go:169.2,169.60 1 1
miniclaudecode-go/model_aliases.go:169.60,171.3 1 0
miniclaudecode-go/model_aliases.go:172.2,172.59 1 1
miniclaudecode-go/model_aliases.go:172.59,174.3 1 0
miniclaudecode-go/model_aliases.go:179.35,183.2 3 1
miniclaudecode-go/model_aliases.go:187.37,191.2 3 1
miniclaudecode-go/model_aliases.go:195.36,199.2 3 1
miniclaudecode-go/model_aliases.go:202.54,203.26 1 1
miniclaudecode-go/model_aliases.go:204.20,205.31 1 1
miniclaudecode-go/model_aliases.go:206.26,207.33 1 1
miniclaudecode-go/model_aliases.go:208.10,209.33 1 1
miniclaudecode-go/model_aliases.go:219.55,244.38 4 0
miniclaudecode-go/model_aliases.go:244.38,245.40 1 0
miniclaudecode-go/model_aliases.go:245.40,247.4 1 0
miniclaudecode-go/model_aliases.go:249.2,249.13 1 0
miniclaudecode-go/model_aliases.go:259.51,263.30 2 0
miniclaudecode-go/model_aliases.go:263.30,265.3 1 0
miniclaudecode-go/model_aliases.go:268.2,270.8 3 0
miniclaudecode-go/model_aliases.go:270.8,272.3 1 0
miniclaudecode-go/model_aliases.go:275.2,275.16 1 0
miniclaudecode-go/model_aliases.go:285.40,289.2 3 0
miniclaudecode-go/model_aliases.go:292.42,296.2 3 0
miniclaudecode-go/model_aliases.go:299.41,303.2 3 0
miniclaudecode-go/model_capabilities.go:45.73,53.2 3 1
miniclaudecode-go/model_capabilities.go:56.65,58.16 2 1
miniclaudecode-go/model_capabilities.go:58.16,60.3 1 0
miniclaudecode-go/model_capabilities.go:61.2,61.19 1 1
miniclaudecode-go/model_capabilities.go:61.19,63.3 1 0
miniclaudecode-go/model_capabilities.go:64.2,65.44 2 1
miniclaudecode-go/model_capabilities.go:70.88,72.37 2 1
miniclaudecode-go/model_capabilities.go:72.37,75.3 2 1
miniclaudecode-go/model_capabilities.go:76.2,79.53 2 1
miniclaudecode-go/model_capabilities.go:79.53,81.3 1 1
miniclaudecode-go/model_capabilities.go:84.2,92.39 2 1
miniclaudecode-go/model_capabilities.go:92.39,93.65 1 1
miniclaudecode-go/model_capabilities.go:93.65,102.4 1 1
miniclaudecode-go/model_capabilities.go:106.2,112.3 1 1
miniclaudecode-go/model_capabilities.go:117.72,119.77 1 1
miniclaudecode-go/model_capabilities.go:119.77,120.76 1 1
miniclaudecode-go/model_capabilities.go:120.76,122.4 1 1
miniclaudecode-go/model_capabilities.go:125.2,126.27 2 1
miniclaudecode-go/model_capabilities.go:131.74,133.76 1 1
miniclaudecode-go/model_capabilities.go:133.76,134.76 1 1
miniclaudecode-go/model_capabilities.go:134.76,136.4 1 1
miniclaudecode-go/model_capabilities.go:139.2,140.29 2 1
miniclaudecode-go/model_capabilities.go:145.80,146.18 1 0
miniclaudecode-go/model_capabilities.go:146.18,148.3 1 0
miniclaudecode-go/model_capabilities.go:149.2,149.19 1 0
miniclaudecode-go/model_capabilities.go:149.19,151.3 1 0
miniclaudecode-go/model_capabilities.go:153.2,155.16 3 0
miniclaudecode-go/model_capabilities.go:155.16,157.3 1 0
miniclaudecode-go/model_capabilities.go:158.2,163.16 5 0
miniclaudecode-go/model_capabilities.go:163.16,165.3 1 0
miniclaudecode-go/model_capabilities.go:166.2,168.38 2 0
miniclaudecode-go/model_capabilities.go:168.38,170.3 1 0
miniclaudecode-go/model_capabilities.go:172.2,173.16 2 0
miniclaudecode-go/model_capabilities.go:173.16,175.3 1 0
miniclaudecode-go/model_capabilities.go:177.2,187.55 2 0
miniclaudecode-go/model_capabilities.go:187.55,189.3 1 0
miniclaudecode-go/model_capabilities.go:191.2,192.33 2 0
miniclaudecode-go/model_capabilities.go:192.33,195.41 1 0
miniclaudecode-go/model_capabilities.go:195.41,198.4 2 0
miniclaudecode-go/model_capabilities.go:198.9,198.64 1 0
miniclaudecode-go/model_capabilities.go:198.64,201.4 2 0
miniclaudecode-go/model_capabilities.go:201.9,209.4 1 0
miniclaudecode-go/model_capabilities.go:211.2,215.24 3 0
miniclaudecode-go/model_capabilities.go:219.54,223.56 3 1
miniclaudecode-go/model_capabilities.go:223.56,225.3 1 0
miniclaudecode-go/model_capabilities.go:227.2,228.16 2 1
miniclaudecode-go/model_capabilities.go:228.16,230.3 1 0
miniclaudecode-go/model_capabilities.go:232.2,233.40 2 1
